"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Value","Flag Codes","Flags"
"GRC","Greece","2121","21 years","2","Females","90","All population","2006","2006",66719,,
"GRC","Greece","2121","21 years","2","Females","90","All population","2007","2007",63641,,
"GRC","Greece","2121","21 years","2","Females","90","All population","2008","2008",61269,,
"GRC","Greece","2121","21 years","2","Females","90","All population","2009","2009",57994,,
"GRC","Greece","2121","21 years","2","Females","90","All population","2010","2010",59093,,
"GRC","Greece","2121","21 years","2","Females","90","All population","2011","2011",55217,,
"GRC","Greece","2121","21 years","2","Females","90","All population","2012","2012",57399,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2002","2002",84142,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2003","2003",88255,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2004","2004",82506,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2005","2005",80126,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2006","2006",76495,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2007","2007",73054,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2008","2008",69497,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2009","2009",66519,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2010","2010",62507,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2011","2011",64092,,
"GRC","Greece","2222","22 years","1","Males","90","All population","2012","2012",59888,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2002","2002",76642,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2003","2003",80858,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2004","2004",74838,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2005","2005",73826,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2006","2006",70049,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2007","2007",66999,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2008","2008",63908,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2009","2009",61566,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2010","2010",58218,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2011","2011",59083,,
"GRC","Greece","2222","22 years","2","Females","90","All population","2012","2012",55065,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2002","2002",86698,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2003","2003",83721,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2004","2004",88458,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2005","2005",82844,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2006","2006",80393,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2007","2007",76772,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2008","2008",73348,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2009","2009",69902,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2010","2010",66792,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2011","2011",62434,,
"GRC","Greece","2323","23 years","1","Males","90","All population","2012","2012",63806,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2002","2002",79065,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2003","2003",76686,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2004","2004",81185,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2005","2005",75146,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2006","2006",74130,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2007","2007",70366,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2008","2008",67316,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2009","2009",64222,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2010","2010",61803,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2011","2011",58204,,
"GRC","Greece","2323","23 years","2","Females","90","All population","2012","2012",58914,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2002","2002",88473,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2003","2003",86721,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2004","2004",83969,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2005","2005",88797,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2006","2006",83147,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2007","2007",80726,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2008","2008",77093,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2009","2009",73763,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2010","2010",70172,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2011","2011",66707,,
"GRC","Greece","2424","24 years","1","Males","90","All population","2012","2012",62126,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2002","2002",80763,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2003","2003",79388,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2004","2004",77034,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2005","2005",81516,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2006","2006",75479,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2007","2007",74461,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2008","2008",70701,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2009","2009",67650,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2010","2010",64469,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2011","2011",61781,,
"GRC","Greece","2424","24 years","2","Females","90","All population","2012","2012",58026,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2002","2002",88624,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2003","2003",88546,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2004","2004",86957,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2005","2005",84289,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2006","2006",89075,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2007","2007",83442,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2008","2008",81008,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2009","2009",77525,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2010","2010",74053,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2011","2011",70089,,
"GRC","Greece","2525","25 years","1","Males","90","All population","2012","2012",66392,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2002","2002",80909,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2003","2003",81109,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2004","2004",79739,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2005","2005",77371,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2006","2006",81857,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2007","2007",75832,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2008","2008",74816,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2009","2009",71046,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2010","2010",67900,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2011","2011",64449,,
"GRC","Greece","2525","25 years","2","Females","90","All population","2012","2012",61594,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2002","2002",439228,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2003","2003",442347,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2004","2004",444135,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2005","2005",439601,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2006","2006",440709,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2007","2007",435467,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2008","2008",427927,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2009","2009",419009,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2010","2010",408564,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2011","2011",387727,,
"GRC","Greece","2529","25-29 years","1","Males","90","All population","2012","2012",368375,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2002","2002",410979,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2003","2003",411776,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2004","2004",411659,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2005","2005",405113,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2006","2006",404868,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2007","2007",399495,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2008","2008",393197,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2009","2009",384637,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2010","2010",374807,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2011","2011",355893,,
"GRC","Greece","2529","25-29 years","2","Females","90","All population","2012","2012",339839,,
"GRC","Greece","2626","26 years","1","Males","90","All population","2002","2002",88134,,
